Customer ID,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Segment Title,Segment Rank
1245,71,7,5886.29,2,3,2,232,Silver,Losing Customers,7
1246,114,2,2963.46,1,1,1,111,Bronze,Lost Customers,11
1247,90,4,5835.85,1,1,2,112,Bronze,Evasive Customers,10
1248,67,1,1661.92,2,1,1,211,Bronze,Almost lost Customers,9
1249,106,5,6448.09,1,2,3,123,Bronze,Evasive Customers,10
1250,35,10,9534.19,3,4,4,344,Gold,Recent Customers,4
1251,61,4,2360.34,2,1,1,211,Bronze,Almost lost Customers,9
1252,9,7,9665.09,4,3,4,434,Platinum,Very Loyal Customers,2
1253,4,4,3836.34,4,1,1,411,Gold,Recent Customers,4
1254,37,7,6791.62,3,3,3,333,Gold,Potential Customers,5
1255,78,3,1726.6999999999998,2,1,1,211,Bronze,Almost lost Customers,9
1256,81,6,6083.15,2,2,3,223,Silver,High Risk Customers,8
1257,256,3,2708.91,1,1,1,111,Bronze,Lost Customers,11
1258,52,8,8945.56,2,4,4,244,Silver,Losing Customers,7
1259,41,7,8470.17,3,3,4,334,Gold,Potential Customers,5
1260,66,5,3845.9700000000003,2,2,1,221,Silver,High Risk Customers,8
1261,48,6,4878.62,2,2,2,222,Silver,High Risk Customers,8
1262,43,3,4584.04,3,1,2,312,Gold,Late Bloomer,6
1263,42,6,5354.29,3,2,2,322,Gold,Late Bloomer,6
1264,2,4,6000.92,4,1,3,413,Platinum,Recent Customers,4
1265,7,4,4449.86,4,1,2,412,Platinum,Recent Customers,4
1266,257,2,4182.94,1,1,2,112,Bronze,Evasive Customers,10
1267,141,4,6352.41,1,1,3,113,Bronze,Evasive Customers,10
1268,67,3,3021.9300000000003,2,1,1,211,Bronze,Almost lost Customers,9
1269,211,3,2962.88,1,1,1,111,Bronze,Lost Customers,11
1270,205,4,3962.16,1,1,1,111,Bronze,Lost Customers,11
1271,187,2,3387.5299999999997,1,1,1,111,Bronze,Lost Customers,11
1272,24,10,12199.83,3,4,4,344,Gold,Recent Customers,4
1273,23,3,3050.3100000000004,3,1,1,311,Silver,Late Bloomer,6
1274,14,10,7482.33,4,4,3,443,Platinum,Very Loyal Customers,2
1275,149,6,5698.139999999999,1,2,2,122,Bronze,Evasive Customers,10
1276,100,2,2585.3,1,1,1,111,Bronze,Lost Customers,11
1277,55,3,2701.3900000000003,2,1,1,211,Bronze,Almost lost Customers,9
1278,64,4,6559.17,2,1,3,213,Silver,High Risk Customers,8
1279,52,6,6106.63,2,2,3,223,Silver,High Risk Customers,8
1280,106,4,4802.049999999999,1,1,2,112,Bronze,Evasive Customers,10
1281,87,3,3403.18,1,1,1,111,Bronze,Lost Customers,11
1282,38,8,10069.949999999999,3,4,4,344,Gold,Recent Customers,4
1283,93,2,2964.4,1,1,1,111,Bronze,Lost Customers,11
1284,78,3,418.80999999999995,2,1,1,211,Bronze,Almost lost Customers,9
1285,117,8,11638.83,1,4,4,144,Bronze,Almost lost Customers,9
1286,51,7,6400.92,2,3,3,233,Silver,Losing Customers,7
1287,67,7,9575.2,2,3,4,234,Silver,Losing Customers,7
1288,22,5,7824.94,3,2,3,323,Gold,Potential Customers,5
1289,11,6,5578.72,4,2,2,422,Platinum,Becoming Loyal,3
1290,44,9,11890.97,3,4,4,344,Gold,Recent Customers,4
1291,16,7,8651.92,4,3,4,434,Platinum,Very Loyal Customers,2
1292,31,5,6404.32,3,2,3,323,Gold,Potential Customers,5
1293,239,5,5896.44,1,2,2,122,Bronze,Evasive Customers,10
1294,176,3,1722.97,1,1,1,111,Bronze,Lost Customers,11
1295,29,6,5147.23,3,2,2,322,Gold,Late Bloomer,6
1296,130,4,5977.84,1,1,2,112,Bronze,Evasive Customers,10
1297,2,6,6037.48,4,2,3,423,Platinum,Becoming Loyal,3
1298,141,5,7471.98,1,2,3,123,Bronze,Evasive Customers,10
1299,6,7,9845.31,4,3,4,434,Platinum,Very Loyal Customers,2
1300,20,6,9217.35,3,2,4,324,Gold,Potential Customers,5
1301,12,8,5396.44,4,4,2,442,Platinum,Very Loyal Customers,2
1302,29,13,17035.83,3,4,4,344,Gold,Recent Customers,4
1303,10,6,7278.72,4,2,3,423,Platinum,Becoming Loyal,3
1304,3,6,4316.4400000000005,4,2,2,422,Platinum,Becoming Loyal,3
1305,142,5,4862.79,1,2,2,122,Bronze,Evasive Customers,10
1306,12,6,7121.24,4,2,3,423,Platinum,Becoming Loyal,3
1307,90,9,9888.54,1,4,4,144,Bronze,Almost lost Customers,9
1308,15,5,7509.25,4,2,3,423,Platinum,Becoming Loyal,3
1309,82,4,3547.44,2,1,1,211,Bronze,Almost lost Customers,9
1310,20,5,4177.02,3,2,2,322,Gold,Late Bloomer,6
1311,37,4,6207.49,3,1,3,313,Gold,Late Bloomer,6
1312,26,4,3066.41,3,1,1,311,Silver,Late Bloomer,6
1313,7,7,8113.21,4,3,3,433,Platinum,Very Loyal Customers,2
1314,27,6,6419.91,3,2,3,323,Gold,Potential Customers,5
1315,5,8,5675.12,4,4,2,442,Platinum,Very Loyal Customers,2
1316,32,5,5704.709999999999,3,2,2,322,Gold,Late Bloomer,6
1317,10,9,15370.81,4,4,4,444,Platinum,Platinum Customers,1
1318,7,7,7834.26,4,3,3,433,Platinum,Very Loyal Customers,2
1319,16,3,3463.61,4,1,1,411,Gold,Recent Customers,4
1320,94,6,4696.18,1,2,2,122,Bronze,Evasive Customers,10
1321,103,7,5511.14,1,3,2,132,Bronze,Almost lost Customers,9
1322,63,4,6024.35,2,1,3,213,Silver,High Risk Customers,8
1323,53,7,3352.15,2,3,1,231,Silver,Losing Customers,7
1324,74,7,6791.04,2,3,3,233,Silver,Losing Customers,7
1325,82,1,416.98,2,1,1,211,Bronze,Almost lost Customers,9
1326,10,6,6384.110000000001,4,2,3,423,Platinum,Becoming Loyal,3
1327,6,5,5206.27,4,2,2,422,Platinum,Becoming Loyal,3
1328,0,7,10301.23,4,3,4,434,Platinum,Very Loyal Customers,2
1329,4,11,14818.12,4,4,4,444,Platinum,Platinum Customers,1
1330,75,6,8329.24,2,2,4,224,Silver,Losing Customers,7
1331,5,10,11641.26,4,4,4,444,Platinum,Platinum Customers,1
1332,31,8,9213.53,3,4,4,344,Gold,Recent Customers,4
1333,7,3,3501.9,4,1,1,411,Gold,Recent Customers,4
1334,240,2,3129.3199999999997,1,1,1,111,Bronze,Lost Customers,11
1335,52,7,7295.27,2,3,3,233,Silver,Losing Customers,7
1336,78,6,6095.66,2,2,3,223,Silver,High Risk Customers,8
1337,83,6,6160.39,2,2,3,223,Silver,High Risk Customers,8
1338,231,2,1671.8400000000001,1,1,1,111,Bronze,Lost Customers,11
1339,102,5,6447.48,1,2,3,123,Bronze,Evasive Customers,10
1340,28,8,7371.42,3,4,3,343,Gold,Potential Customers,5
1341,10,4,2841.1,4,1,1,411,Gold,Recent Customers,4
1342,3,5,5550.01,4,2,2,422,Platinum,Becoming Loyal,3
1343,20,3,3737.68,3,1,1,311,Silver,Late Bloomer,6
1344,21,3,1709.46,3,1,1,311,Silver,Late Bloomer,6
1345,43,6,8121.72,3,2,3,323,Gold,Potential Customers,5
1346,15,9,10530.7,4,4,4,444,Platinum,Platinum Customers,1
1347,91,6,6106.51,1,2,3,123,Bronze,Evasive Customers,10
1348,114,5,7592.16,1,2,3,123,Bronze,Evasive Customers,10
1349,43,6,4387.99,3,2,2,322,Gold,Late Bloomer,6
1350,116,2,2243.46,1,1,1,111,Bronze,Lost Customers,11
1351,17,6,8020.08,4,2,3,423,Platinum,Becoming Loyal,3
1352,88,3,2496.04,1,1,1,111,Bronze,Lost Customers,11
1353,14,9,7872.24,4,4,3,443,Platinum,Very Loyal Customers,2
1354,74,3,3170.25,2,1,1,211,Bronze,Almost lost Customers,9
1355,8,5,5458.110000000001,4,2,2,422,Platinum,Becoming Loyal,3
1356,22,6,6474.389999999999,3,2,3,323,Gold,Potential Customers,5
1357,12,10,14010.38,4,4,4,444,Platinum,Platinum Customers,1
1358,3,8,8559.16,4,4,4,444,Platinum,Platinum Customers,1
1359,12,2,2027.25,4,1,1,411,Gold,Recent Customers,4
1360,181,3,3476.3199999999997,1,1,1,111,Bronze,Lost Customers,11
1361,28,7,8979.07,3,3,4,334,Gold,Potential Customers,5
1362,118,2,2948.34,1,1,1,111,Bronze,Lost Customers,11
1363,24,7,7017.55,3,3,3,333,Gold,Potential Customers,5
1364,64,5,5699.07,2,2,2,222,Silver,High Risk Customers,8
1365,217,4,2346.0800000000004,1,1,1,111,Bronze,Lost Customers,11
1366,54,5,4035.11,2,2,1,221,Silver,High Risk Customers,8
1367,11,7,4991.900000000001,4,3,2,432,Platinum,Becoming Loyal,3
1368,48,6,6882.69,2,2,3,223,Silver,High Risk Customers,8
1369,178,4,4920.55,1,1,2,112,Bronze,Evasive Customers,10
1370,26,4,3173.01,3,1,1,311,Silver,Late Bloomer,6
1371,26,4,4146.6,3,1,1,311,Silver,Late Bloomer,6
1372,66,6,6444.01,2,2,3,223,Silver,High Risk Customers,8
1374,39,8,11213.68,3,4,4,344,Gold,Recent Customers,4
1375,82,5,6008.95,2,2,3,223,Silver,High Risk Customers,8
1376,89,6,6902.15,1,2,3,123,Bronze,Evasive Customers,10
1377,75,5,5783.17,2,2,2,222,Silver,High Risk Customers,8
1378,12,6,8072.719999999999,4,2,3,423,Platinum,Becoming Loyal,3
1379,28,5,6509.42,3,2,3,323,Gold,Potential Customers,5
1380,198,3,4100.01,1,1,1,111,Bronze,Lost Customers,11
1381,113,5,7293.99,1,2,3,123,Bronze,Evasive Customers,10
1382,122,2,2998.29,1,1,1,111,Bronze,Lost Customers,11
1383,57,4,4142.55,2,1,1,211,Bronze,Almost lost Customers,9
1384,36,6,6268.25,3,2,3,323,Gold,Potential Customers,5
1385,142,5,7432.72,1,2,3,123,Bronze,Evasive Customers,10
1386,106,3,3260.21,1,1,1,111,Bronze,Lost Customers,11
1387,215,1,1635.3,1,1,1,111,Bronze,Lost Customers,11
1388,19,6,6237.99,3,2,3,323,Gold,Potential Customers,5
1389,49,9,10567.12,2,4,4,244,Silver,Losing Customers,7
1390,1,9,9070.85,4,4,4,444,Platinum,Platinum Customers,1
1391,63,3,3611.7799999999997,2,1,1,211,Bronze,Almost lost Customers,9
1392,107,3,4481.38,1,1,2,112,Bronze,Evasive Customers,10
1393,1,3,2847.5,4,1,1,411,Gold,Recent Customers,4
1394,171,4,4565.360000000001,1,1,2,112,Bronze,Evasive Customers,10
1395,87,3,4039.38,1,1,1,111,Bronze,Lost Customers,11
1396,9,10,11434.630000000001,4,4,4,444,Platinum,Platinum Customers,1
1397,137,6,7257.49,1,2,3,123,Bronze,Evasive Customers,10
1398,36,7,8073.77,3,3,3,333,Gold,Potential Customers,5
1399,16,4,6034.2,4,1,3,413,Platinum,Recent Customers,4
1400,56,7,9111.93,2,3,4,234,Silver,Losing Customers,7
1401,81,4,3740.62,2,1,1,211,Bronze,Almost lost Customers,9
1402,40,8,7968.53,3,4,3,343,Gold,Potential Customers,5
1403,164,2,1663.42,1,1,1,111,Bronze,Lost Customers,11
1404,7,10,9401.710000000001,4,4,4,444,Platinum,Platinum Customers,1
1405,33,11,7668.83,3,4,3,343,Gold,Potential Customers,5
1406,28,6,4605.35,3,2,2,322,Gold,Late Bloomer,6
1407,0,9,9199.51,4,4,4,444,Platinum,Platinum Customers,1
1408,10,3,4975.92,4,1,2,412,Platinum,Recent Customers,4
1409,22,5,6232.56,3,2,3,323,Gold,Potential Customers,5
1410,60,7,10217.49,2,3,4,234,Silver,Losing Customers,7
1411,35,6,8273.8,3,2,4,324,Gold,Potential Customers,5
1412,121,4,3403.46,1,1,1,111,Bronze,Lost Customers,11
1413,3,6,5581.84,4,2,2,422,Platinum,Becoming Loyal,3
1414,18,2,1758.44,3,1,1,311,Silver,Late Bloomer,6
1415,57,4,4962.58,2,1,2,212,Silver,High Risk Customers,8
1416,114,4,3443.91,1,1,1,111,Bronze,Lost Customers,11
1417,56,7,9187.68,2,3,4,234,Silver,Losing Customers,7
1418,86,6,7388.280000000001,2,2,3,223,Silver,High Risk Customers,8
1419,22,5,3385.2400000000002,3,2,1,321,Gold,Late Bloomer,6
1420,38,5,4965.84,3,2,2,322,Gold,Late Bloomer,6
1421,57,6,5452.030000000001,2,2,2,222,Silver,High Risk Customers,8
1422,38,8,7307.18,3,4,3,343,Gold,Potential Customers,5
1423,24,6,7143.39,3,2,3,323,Gold,Potential Customers,5
1424,76,3,3560.7,2,1,1,211,Bronze,Almost lost Customers,9
1425,0,4,4470.96,4,1,2,412,Platinum,Recent Customers,4
1426,48,7,5955.06,2,3,2,232,Silver,Losing Customers,7
1427,59,6,6354.3,2,2,3,223,Silver,High Risk Customers,8
1428,15,10,11559.73,4,4,4,444,Platinum,Platinum Customers,1
1429,31,6,3862.72,3,2,1,321,Gold,Late Bloomer,6
1430,108,5,4676.59,1,2,2,122,Bronze,Evasive Customers,10
1431,19,4,3180.44,3,1,1,311,Silver,Late Bloomer,6
1432,33,6,5329.7300000000005,3,2,2,322,Gold,Late Bloomer,6
1433,131,3,4030.1099999999997,1,1,1,111,Bronze,Lost Customers,11
1434,124,2,2016.27,1,1,1,111,Bronze,Lost Customers,11
1435,33,7,8853.71,3,3,4,334,Gold,Potential Customers,5
1436,72,5,5911.139999999999,2,2,2,222,Silver,High Risk Customers,8
1437,143,3,3495.9300000000003,1,1,1,111,Bronze,Lost Customers,11
1438,6,11,12392.71,4,4,4,444,Platinum,Platinum Customers,1
1439,65,4,4947.7300000000005,2,1,2,212,Silver,High Risk Customers,8
1440,19,6,8415.02,3,2,4,324,Gold,Potential Customers,5
1441,158,2,1628.66,1,1,1,111,Bronze,Lost Customers,11
1442,53,3,2305.03,2,1,1,211,Bronze,Almost lost Customers,9
1443,44,10,10803.14,3,4,4,344,Gold,Recent Customers,4
1444,38,5,2497.0699999999997,3,2,1,321,Gold,Late Bloomer,6
1445,6,6,8482.71,4,2,4,424,Platinum,Becoming Loyal,3
1446,10,7,9653.68,4,3,4,434,Platinum,Very Loyal Customers,2
1447,97,7,8905.630000000001,1,3,4,134,Bronze,Almost lost Customers,9
1448,237,1,642.31,1,1,1,111,Bronze,Lost Customers,11
1449,14,6,8326.130000000001,4,2,4,424,Platinum,Becoming Loyal,3
1450,42,7,8942.8,3,3,4,334,Gold,Potential Customers,5
1451,31,7,7294.32,3,3,3,333,Gold,Potential Customers,5
1452,2,5,5937.9800000000005,4,2,2,422,Platinum,Becoming Loyal,3
1453,0,5,6332.4,4,2,3,423,Platinum,Becoming Loyal,3
1454,5,5,5619.66,4,2,2,422,Platinum,Becoming Loyal,3
1455,32,5,5089.9,3,2,2,322,Gold,Late Bloomer,6
1456,8,4,1713.83,4,1,1,411,Gold,Recent Customers,4
1457,65,7,7169.26,2,3,3,233,Silver,Losing Customers,7
1458,198,3,4366.14,1,1,2,112,Bronze,Evasive Customers,10
1459,98,4,5707.43,1,1,2,112,Bronze,Evasive Customers,10
1460,12,8,14633.24,4,4,4,444,Platinum,Platinum Customers,1
1461,18,7,8475.94,3,3,4,334,Gold,Potential Customers,5
1462,81,5,3667.8699999999994,2,2,1,221,Silver,High Risk Customers,8
1463,110,5,5593.08,1,2,2,122,Bronze,Evasive Customers,10
1464,106,7,6447.85,1,3,3,133,Bronze,Almost lost Customers,9
1465,107,4,3709.83,1,1,1,111,Bronze,Lost Customers,11
1466,33,3,3383.13,3,1,1,311,Silver,Late Bloomer,6
1467,13,7,5883.48,4,3,2,432,Platinum,Becoming Loyal,3
1468,24,7,7792.76,3,3,3,333,Gold,Potential Customers,5
1469,74,6,5088.71,2,2,2,222,Silver,High Risk Customers,8
1470,1,8,8783.3,4,4,4,444,Platinum,Platinum Customers,1
1471,5,5,5435.15,4,2,2,422,Platinum,Becoming Loyal,3
1472,69,7,8646.38,2,3,4,234,Silver,Losing Customers,7
1473,32,11,11098.84,3,4,4,344,Gold,Recent Customers,4
1474,66,5,5061.36,2,2,2,222,Silver,High Risk Customers,8
1475,46,8,11874.85,2,4,4,244,Silver,Losing Customers,7
1476,24,2,2055.69,3,1,1,311,Silver,Late Bloomer,6
1477,19,9,9549.97,3,4,4,344,Gold,Recent Customers,4
1478,1,8,7494.3,4,4,3,443,Platinum,Very Loyal Customers,2
1479,69,5,4646.92,2,2,2,222,Silver,High Risk Customers,8
1480,2,9,7182.38,4,4,3,443,Platinum,Very Loyal Customers,2
1481,20,8,7837.75,3,4,3,343,Gold,Potential Customers,5
1482,68,12,14366.26,2,4,4,244,Silver,Losing Customers,7
1483,29,8,7979.17,3,4,3,343,Gold,Potential Customers,5
1484,14,5,3812.0,4,2,1,421,Platinum,Becoming Loyal,3
1485,4,2,1871.67,4,1,1,411,Gold,Recent Customers,4
1486,32,5,4895.26,3,2,2,322,Gold,Late Bloomer,6
1487,17,2,617.38,4,1,1,411,Gold,Recent Customers,4
1488,40,1,533.51,3,1,1,311,Silver,Late Bloomer,6
1489,82,5,4051.77,2,2,1,221,Silver,High Risk Customers,8
1490,68,4,4593.42,2,1,2,212,Silver,High Risk Customers,8
1491,160,3,3208.6000000000004,1,1,1,111,Bronze,Lost Customers,11
1492,13,7,10034.769999999999,4,3,4,434,Platinum,Very Loyal Customers,2
1493,20,10,11653.87,3,4,4,344,Gold,Recent Customers,4
1494,18,10,11747.52,3,4,4,344,Gold,Recent Customers,4
1495,3,2,1217.97,4,1,1,411,Gold,Recent Customers,4
1496,53,5,7189.5,2,2,3,223,Silver,High Risk Customers,8
1497,182,6,6257.94,1,2,3,123,Bronze,Evasive Customers,10
1498,40,4,4031.87,3,1,1,311,Silver,Late Bloomer,6
1499,125,5,5880.2699999999995,1,2,2,122,Bronze,Evasive Customers,10
1500,5,5,7075.5599999999995,4,2,3,423,Platinum,Becoming Loyal,3
1501,53,5,4317.1,2,2,2,222,Silver,High Risk Customers,8
1502,26,9,11571.9,3,4,4,344,Gold,Recent Customers,4
1503,160,8,12553.88,1,4,4,144,Bronze,Almost lost Customers,9
1504,5,5,5266.7,4,2,2,422,Platinum,Becoming Loyal,3
1505,18,5,6155.87,3,2,3,323,Gold,Potential Customers,5
1506,0,10,11058.14,4,4,4,444,Platinum,Platinum Customers,1
1507,16,4,6661.28,4,1,3,413,Platinum,Recent Customers,4
1508,61,5,5437.08,2,2,2,222,Silver,High Risk Customers,8
1509,44,3,2949.6800000000003,3,1,1,311,Silver,Late Bloomer,6
1510,56,2,2588.77,2,1,1,211,Bronze,Almost lost Customers,9
1511,16,8,7012.24,4,4,3,443,Platinum,Very Loyal Customers,2
1512,56,4,6281.98,2,1,3,213,Silver,High Risk Customers,8
1513,120,6,5632.32,1,2,2,122,Bronze,Evasive Customers,10
1514,67,7,7863.42,2,3,3,233,Silver,Losing Customers,7
1515,8,7,5844.51,4,3,2,432,Platinum,Becoming Loyal,3
1516,37,5,5692.96,3,2,2,322,Gold,Late Bloomer,6
1517,28,11,13750.08,3,4,4,344,Gold,Recent Customers,4
1518,31,5,6263.77,3,2,3,323,Gold,Potential Customers,5
1519,8,11,9090.05,4,4,4,444,Platinum,Platinum Customers,1
1520,167,4,4369.87,1,1,2,112,Bronze,Evasive Customers,10
1521,95,2,2287.37,1,1,1,111,Bronze,Lost Customers,11
1522,9,6,6500.01,4,2,3,423,Platinum,Becoming Loyal,3
1523,41,3,3736.42,3,1,1,311,Silver,Late Bloomer,6
1524,37,8,5784.92,3,4,2,342,Gold,Potential Customers,5
1525,24,3,2983.65,3,1,1,311,Silver,Late Bloomer,6
1526,80,6,8545.73,2,2,4,224,Silver,Losing Customers,7
1527,41,8,8695.82,3,4,4,344,Gold,Recent Customers,4
1528,75,7,7880.17,2,3,3,233,Silver,Losing Customers,7
1529,104,1,1810.0,1,1,1,111,Bronze,Lost Customers,11
1530,1,10,13634.73,4,4,4,444,Platinum,Platinum Customers,1
1531,42,7,7667.54,3,3,3,333,Gold,Potential Customers,5
1532,3,6,6446.1900000000005,4,2,3,423,Platinum,Becoming Loyal,3
1533,104,8,7532.76,1,4,3,143,Bronze,Almost lost Customers,9
1534,46,7,7048.71,2,3,3,233,Silver,Losing Customers,7
1535,104,5,7008.0599999999995,1,2,3,123,Bronze,Evasive Customers,10
1536,33,4,4914.46,3,1,2,312,Gold,Late Bloomer,6
1537,26,9,9589.18,3,4,4,344,Gold,Recent Customers,4
1538,1,4,891.12,4,1,1,411,Gold,Recent Customers,4
1539,65,8,6655.98,2,4,3,243,Silver,Losing Customers,7
1540,5,6,7965.92,4,2,3,423,Platinum,Becoming Loyal,3
1541,70,5,6311.2,2,2,3,223,Silver,High Risk Customers,8
1542,133,5,5625.49,1,2,2,122,Bronze,Evasive Customers,10
1543,74,3,2638.73,2,1,1,211,Bronze,Almost lost Customers,9
1544,329,1,1057.51,1,1,1,111,Bronze,Lost Customers,11
1545,2,7,6179.73,4,3,3,433,Platinum,Very Loyal Customers,2
1546,69,6,6116.7300000000005,2,2,3,223,Silver,High Risk Customers,8
1547,27,9,12870.9,3,4,4,344,Gold,Recent Customers,4
1548,37,3,2239.69,3,1,1,311,Silver,Late Bloomer,6
1549,3,7,5720.9800000000005,4,3,2,432,Platinum,Becoming Loyal,3
1550,42,6,5181.85,3,2,2,322,Gold,Late Bloomer,6
1551,22,7,7800.78,3,3,3,333,Gold,Potential Customers,5
1552,99,5,6945.16,1,2,3,123,Bronze,Evasive Customers,10
1553,84,4,4422.05,2,1,2,212,Silver,High Risk Customers,8
1554,20,7,9898.23,3,3,4,334,Gold,Potential Customers,5
1555,133,7,7885.78,1,3,3,133,Bronze,Almost lost Customers,9
1556,84,5,6248.45,2,2,3,223,Silver,High Risk Customers,8
1557,75,7,9899.14,2,3,4,234,Silver,Losing Customers,7
1558,8,9,13587.269999999999,4,4,4,444,Platinum,Platinum Customers,1
1559,56,8,11795.54,2,4,4,244,Silver,Losing Customers,7
1560,202,3,1348.02,1,1,1,111,Bronze,Lost Customers,11
1561,43,8,10601.55,3,4,4,344,Gold,Recent Customers,4
1562,100,3,4066.11,1,1,1,111,Bronze,Lost Customers,11
1563,129,4,4845.110000000001,1,1,2,112,Bronze,Evasive Customers,10
1564,13,3,2983.8,4,1,1,411,Gold,Recent Customers,4
1565,9,2,3083.23,4,1,1,411,Gold,Recent Customers,4
1566,86,4,2886.44,2,1,1,211,Bronze,Almost lost Customers,9
1567,24,7,10643.93,3,3,4,334,Gold,Potential Customers,5
1568,139,4,6373.65,1,1,3,113,Bronze,Evasive Customers,10
1569,53,1,1466.68,2,1,1,211,Bronze,Almost lost Customers,9
1570,33,9,9958.95,3,4,4,344,Gold,Recent Customers,4
1571,3,4,6221.7300000000005,4,1,3,413,Platinum,Recent Customers,4
1572,82,6,10119.88,2,2,4,224,Silver,Losing Customers,7
1573,64,4,5400.4400000000005,2,1,2,212,Silver,High Risk Customers,8
1574,73,10,9813.75,2,4,4,244,Silver,Losing Customers,7
1575,86,4,4088.84,2,1,1,211,Bronze,Almost lost Customers,9
1576,37,7,7829.95,3,3,3,333,Gold,Potential Customers,5
1577,12,7,7980.92,4,3,3,433,Platinum,Very Loyal Customers,2
1578,16,7,9064.42,4,3,4,434,Platinum,Very Loyal Customers,2
1579,40,10,12087.02,3,4,4,344,Gold,Recent Customers,4
1580,55,8,7454.8099999999995,2,4,3,243,Silver,Losing Customers,7
1581,36,8,7922.66,3,4,3,343,Gold,Potential Customers,5
1582,55,5,5202.889999999999,2,2,2,222,Silver,High Risk Customers,8
1583,112,4,4888.05,1,1,2,112,Bronze,Evasive Customers,10
1584,2,2,2749.7200000000003,4,1,1,411,Gold,Recent Customers,4
1585,37,8,8002.97,3,4,3,343,Gold,Potential Customers,5
1586,16,6,6104.44,4,2,3,423,Platinum,Becoming Loyal,3
1587,77,5,4992.59,2,2,2,222,Silver,High Risk Customers,8
1588,32,7,9131.54,3,3,4,334,Gold,Potential Customers,5
1589,11,6,8549.57,4,2,4,424,Platinum,Becoming Loyal,3
1590,86,3,5130.389999999999,2,1,2,212,Silver,High Risk Customers,8
1591,29,11,12687.66,3,4,4,344,Gold,Recent Customers,4
1592,100,4,5703.379999999999,1,1,2,112,Bronze,Evasive Customers,10
1593,53,6,7569.45,2,2,3,223,Silver,High Risk Customers,8
1594,0,6,8475.63,4,2,4,424,Platinum,Becoming Loyal,3
1595,77,7,9792.89,2,3,4,234,Silver,Losing Customers,7
1596,135,4,4944.97,1,1,2,112,Bronze,Evasive Customers,10
1597,25,12,18052.68,3,4,4,344,Gold,Recent Customers,4
1598,170,5,6297.23,1,2,3,123,Bronze,Evasive Customers,10
1599,19,11,8164.88,3,4,4,344,Gold,Recent Customers,4
1600,13,9,5904.32,4,4,2,442,Platinum,Very Loyal Customers,2
1601,19,4,3901.84,3,1,1,311,Silver,Late Bloomer,6
1602,7,5,6779.29,4,2,3,423,Platinum,Becoming Loyal,3
1603,23,4,5471.889999999999,3,1,2,312,Gold,Late Bloomer,6
1604,99,3,3311.7200000000003,1,1,1,111,Bronze,Lost Customers,11
1605,181,3,3871.88,1,1,1,111,Bronze,Lost Customers,11
1606,42,4,5390.66,3,1,2,312,Gold,Late Bloomer,6
1607,1,5,4898.71,4,2,2,422,Platinum,Becoming Loyal,3
1608,12,3,2811.51,4,1,1,411,Gold,Recent Customers,4
1609,61,5,6259.92,2,2,3,223,Silver,High Risk Customers,8
1610,8,5,6734.610000000001,4,2,3,423,Platinum,Becoming Loyal,3
1611,41,12,13692.47,3,4,4,344,Gold,Recent Customers,4
1612,67,2,3904.22,2,1,1,211,Bronze,Almost lost Customers,9
1613,41,8,6670.94,3,4,3,343,Gold,Potential Customers,5
1614,50,6,4720.15,2,2,2,222,Silver,High Risk Customers,8
1615,55,6,8856.76,2,2,4,224,Silver,Losing Customers,7
1616,23,7,10413.51,3,3,4,334,Gold,Potential Customers,5
1617,5,5,5926.27,4,2,2,422,Platinum,Becoming Loyal,3
1618,28,2,2033.21,3,1,1,311,Silver,Late Bloomer,6
1619,84,10,11466.11,2,4,4,244,Silver,Losing Customers,7
1620,216,2,2947.04,1,1,1,111,Bronze,Lost Customers,11
1621,82,5,2804.08,2,2,1,221,Silver,High Risk Customers,8
1622,47,3,1952.29,2,1,1,211,Bronze,Almost lost Customers,9
1623,2,6,7686.06,4,2,3,423,Platinum,Becoming Loyal,3
1624,3,6,4424.39,4,2,2,422,Platinum,Becoming Loyal,3
1625,9,8,12809.369999999999,4,4,4,444,Platinum,Platinum Customers,1
1626,255,2,1789.3799999999999,1,1,1,111,Bronze,Lost Customers,11
1627,24,8,10051.58,3,4,4,344,Gold,Recent Customers,4
1628,133,2,3869.2699999999995,1,1,1,111,Bronze,Lost Customers,11
1629,1,7,8226.210000000001,4,3,4,434,Platinum,Very Loyal Customers,2
1630,23,3,3699.7799999999997,3,1,1,311,Silver,Late Bloomer,6
1631,131,5,5204.3,1,2,2,122,Bronze,Evasive Customers,10
1632,281,2,2114.26,1,1,1,111,Bronze,Lost Customers,11
1633,17,3,4623.68,4,1,2,412,Platinum,Recent Customers,4
1634,29,4,3683.93,3,1,1,311,Silver,Late Bloomer,6
1635,139,4,6745.71,1,1,3,113,Bronze,Evasive Customers,10
1636,40,5,6065.61,3,2,3,323,Gold,Potential Customers,5
1637,143,8,7801.63,1,4,3,143,Bronze,Almost lost Customers,9
1638,11,4,5237.9,4,1,2,412,Platinum,Recent Customers,4
1639,30,6,7481.219999999999,3,2,3,323,Gold,Potential Customers,5
1640,62,7,5455.04,2,3,2,232,Silver,Losing Customers,7
